Name,Url,Difficulty,Tags
Portfolio Selection and Risk Management,https://coursera.org/learn/portfolio-selection-risk-management,None,"['Business', 'Finance']"
Trademark Law,https://coursera.org/learn/trademark-law,None,"['Social Sciences', 'Law']"
Mandarin Chinese for Intermediate Learners: Part 1,https://coursera.org/learn/mandarin-chinese-intermediate-learners-1,Intermediate Level,"['Language Learning', 'Other Languages']"
Achieving Your Optimal Performance,https://coursera.org/learn/achieving-your-optimal-performance,Beginner Level,"['Personal Development', 'Personal Development']"
Cryptography and Information Theory,https://coursera.org/learn/crypto-info-theory,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
Survival Analysis in R for Public Health,https://coursera.org/learn/survival-analysis-r-public-health,Intermediate Level,"['Health', 'Public Health']"
Science & Religion 101,https://coursera.org/learn/science-and-religion-101,None,"['Arts and Humanities', 'Philosophy']"
Пути выхода на фондовый рынок для частных инвесторов сегмента Mass Retail,https://coursera.org/learn/vyhoda-na-fondovyj-rynok-mass-retail,Beginner Level,"['Business', 'Finance']"
La Philanthropie : Comprendre et Agir,https://coursera.org/learn/philanthropie,None,"['Social Sciences', 'Governance and Society']"
"Algorithms, Part I",https://coursera.org/learn/algorithms-part1,Intermediate Level,"['Computer Science', 'Algorithms']"
The Meat We Eat,https://coursera.org/learn/meat-we-eat,None,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
3D Interactions and Navigation,https://coursera.org/learn/3d-interactions-and-navigation,Intermediate Level,"['Computer Science', 'Software Development']"
Introduction to Artificial Intelligence (AI),https://coursera.org/learn/introduction-to-ai,Beginner Level,"['Data Science', 'Machine Learning']"
Sensor Manufacturing and Process Control,https://coursera.org/learn/sensor-manufacturing-process-control,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
Becoming a Sports Agent,https://coursera.org/learn/sports-agent,Beginner Level,"['Social Sciences', 'Law']"
New Learning: Principles and Patterns of Pedagogy,https://coursera.org/learn/newlearning,Beginner Level,"['Social Sciences', 'Education']"
Software Defined Networking,https://coursera.org/learn/sdn,None,"['Computer Science', 'Computer Security and Networks']"
International Business Capstone,https://coursera.org/learn/international-business-capstone,None,"['Business', 'Business Essentials']"
Teaching Tips for Tricky English Grammar,https://coursera.org/learn/teaching-common-grammar-mistakes,Intermediate Level,"['Language Learning', 'Learning English']"
Evaluación del Aprendizaje en Escenarios Clínicos,https://coursera.org/learn/evaluacion-aprendizaje-escenarios-clinicos,Intermediate Level,"['Health', 'Patient Care']"
Business Metrics for Data-Driven Companies,https://coursera.org/learn/analytics-business-metrics,None,"['Data Science', 'Data Analysis']"
"Afrique et mondialisation, regards croisés",https://coursera.org/learn/afrique-mondialisation,Beginner Level,"['Social Sciences', 'Governance and Society']"
VR and 360 Video Production,https://coursera.org/learn/360-vr-video-production,Beginner Level,"['Arts and Humanities', 'Music and Art']"
中国哲学经典著作导读,https://coursera.org/learn/chinese-philosophy,None,"['Arts and Humanities', 'Philosophy']"
Requirements Gathering for Secure Software Development,https://coursera.org/learn/requirements-gathering-secure,Beginner Level,"['Computer Science', 'Software Development']"
Skepticism,https://coursera.org/learn/skepticism,Beginner Level,"['Arts and Humanities', 'Philosophy']"
"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",https://coursera.org/learn/resilience-in-children,None,"['Health', 'Psychology']"
Supply Chain Sourcing,https://coursera.org/learn/sourcing,Beginner Level,"['Business', 'Business Strategy']"
Plant Bioinformatics Capstone,https://coursera.org/learn/plant-bioinformatics-capstone,Intermediate Level,"['Physical Science and Engineering', 'Research Methods']"
Understanding Russian Economy. Problems of Transition,https://coursera.org/learn/economy-russia-transition,None,"['Social Sciences', 'Economics']"
Aprendendo a aprender: ferramentas mentais poderosas para ajudá-lo a dominar assuntos difíceis (em Português) [Learning How to Learn],https://coursera.org/learn/aprender,Beginner Level,"['Personal Development', 'Personal Development']"
Interfaz de usuario en iOS,https://coursera.org/learn/interfaz-ios,None,"['Computer Science', 'Mobile and Web Development']"
"Synapses, Neurons and Brains ",https://coursera.org/learn/synapses,None,"['Health', 'Basic Science']"
Desarrollo de Videojuegos 3D en Unity: Una Introducción,https://coursera.org/learn/juegos-3d,Beginner Level,"['Computer Science', 'Design and Product']"
Getting Started with SAS Programming,https://coursera.org/learn/sas-programming-basics,Beginner Level,"['Data Science', 'Data Analysis']"
eHealth: More than just an electronic record,https://coursera.org/learn/ehealth,None,"['Health', 'Healthcare Management']"
English for Effective Business Speaking,https://coursera.org/learn/business-english-vocabulary,None,"['Language Learning', 'Learning English']"
İnfertilite Hemşireliği (Infertility Nursing),https://coursera.org/learn/infertilite,None,"['Health', 'Patient Care']"
Oral Communication for Engineering Leaders,https://coursera.org/learn/oral-communication,None,"['Business', 'Leadership and Management']"
Introduction to Power Electronics,https://coursera.org/learn/power-electronics,Intermediate Level,"['Physical Science and Engineering', 'Electrical Engineering']"
Understanding Clinical Research: Behind the Statistics,https://coursera.org/learn/clinical-research,None,"['Health', 'Research']"
Conflict Transformation,https://coursera.org/learn/conflict-transformation,Beginner Level,"['Business', 'Business Essentials']"
Queering Identities: LGBTQ+ Sexuality and Gender Identity,https://coursera.org/learn/queeringidentities,Beginner Level,"['Social Sciences', 'Education']"
Solving Complex Problems Capstone,https://coursera.org/learn/solving-complex-problems,Beginner Level,"['Business', 'Leadership and Management']"
Basic Cryptography and Programming with Crypto API,https://coursera.org/learn/basic-cryptography-and-crypto-api,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
Leadership in Interprofessional Informatics,https://coursera.org/learn/leadership-interprofessional-informatics,Intermediate Level,"['Health', 'Health Informatics']"
Intellectual Change in Early China: Warring States and Han,https://coursera.org/learn/intellectual-change-early-china-the-warring-states-han,Intermediate Level,"['Arts and Humanities', 'History']"
Leading Organizations,https://coursera.org/learn/leading-organizations,None,"['Business', 'Leadership and Management']"
Comparative Health Systems,https://coursera.org/learn/comparative-health-systems,Beginner Level,"['Health', 'Public Health']"
Data Science Methodology,https://coursera.org/learn/data-science-methodology,Beginner Level,"['Data Science', 'Data Analysis']"
Valuation and Financial Analysis For Startups Capstone,https://coursera.org/learn/valuation-for-startups-project,Beginner Level,"['Business', 'Finance']"
Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Français,https://coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-fr,Intermediate Level,"['Data Science', 'Data Analysis']"
Физика как глобальный проект,https://coursera.org/learn/physics-global-project,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
"Enseñar, aprender y evaluar en Escuelas Rurales",https://coursera.org/learn/ensenar-aprender-evaluar-escuelas-rurales,Beginner Level,"['Social Sciences', 'Education']"
"Corporate & Commercial Law II: Business Forms, Financing & Governmental Regulation",https://coursera.org/learn/corporate-commercial-law-part2,Intermediate Level,"['Business', 'Business Essentials']"
Epidemics,https://coursera.org/learn/hkuepidemics,Beginner Level,"['Health', 'Public Health']"
Driving business towards the Sustainable Development Goals,https://coursera.org/learn/sdgbusiness,Beginner Level,"['Business', 'Business Essentials']"
Introducción a la programación orientada a objetos en Java,https://coursera.org/learn/introduccion-programacion-java,Beginner Level,"['Computer Science', 'Software Development']"
Serverless Machine Learning with Tensorflow on Google Cloud Platform auf Deutsch,https://coursera.org/learn/serverless-machine-learning-gcp-de,Intermediate Level,"['Data Science', 'Machine Learning']"
Journey of the Universe: The Unfolding of Life,https://coursera.org/learn/journey-of-the-universe,None,"['Arts and Humanities', 'History']"
Paleontology: Theropod Dinosaurs and the Origin of Birds,https://coursera.org/learn/theropods-birds,None,"['Health', 'Basic Science']"
Data Science at Scale - Capstone Project,https://coursera.org/learn/datasci-capstone,None,"['Data Science', 'Data Analysis']"
Fundamentals of Reinforcement Learning,https://coursera.org/learn/fundamentals-of-reinforcement-learning,Intermediate Level,"['Data Science', 'Machine Learning']"
Industrial Biotechnology,https://coursera.org/learn/industrial-biotech,Beginner Level,"['Health', 'Basic Science']"
Быстрый старт в разработке Android-приложений,https://coursera.org/learn/quick-start-to-android,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
Python for Genomic Data Science,https://coursera.org/learn/python-genomics,None,"['Data Science', 'Data Analysis']"
Creating and Developing a Tech Startup,https://coursera.org/learn/tech-startup,None,"['Business', 'Entrepreneurship']"
Preparing for the Google Cloud Professional Cloud Architect Exam em Português Brasileiro,https://coursera.org/learn/preparing-cloud-professional-cloud-architect-exam-br,Advanced Level,"['Information Technology', 'Cloud Computing']"
"Programming Languages, Part C",https://coursera.org/learn/programming-languages-part-c,None,"['Computer Science', 'Software Development']"
Introduction to Philosophy,https://coursera.org/learn/philosophy,None,"['Arts and Humanities', 'Philosophy']"
AI Workflow: AI in Production,https://coursera.org/learn/ibm-ai-workflow-ai-production,Advanced Level,"['Data Science', 'Machine Learning']"
Getting Started with Application Development 日本語版,https://coursera.org/learn/getting-started-app-development-jp,Intermediate Level,"['Computer Science', 'Software Development']"
